Fecha_Hora_PC,Timestamp_ESP_ms,RPM,AccX_g,AccY_g,FiltX_g,FiltY_g,Vibracion_RMS_g
2026-04-30 16:25:19.423,436783,0,0.9235,0.0455,-0.0031,0.0010,0.0032
2026-04-30 16:25:19.496,436812,0,0.9259,0.0438,-0.0006,-0.0007,0.0009
2026-04-30 16:25:19.497,436843,0,0.9269,0.0461,0.0003,0.0016,0.0016
2026-04-30 16:25:19.507,436871,0,0.9249,0.0450,-0.0015,0.0004,0.0016
2026-04-30 16:25:19.545,436900,0,0.9272,0.0465,0.0007,0.0018,0.0020
2026-04-30 16:25:19.564,436930,0,0.9270,0.0457,0.0005,0.0009,0.0010
2026-04-30 16:25:19.590,436960,0,0.9258,0.0424,-0.0007,-0.0023,0.0024
2026-04-30 16:25:19.624,436988,0,0.9248,0.0450,-0.0016,0.0004,0.0016
2026-04-30 16:25:19.662,437018,0,0.9260,0.0452,-0.0004,0.0005,0.0006
2026-04-30 16:25:19.708,437048,0,0.9261,0.0479,-0.0002,0.0030,0.0030
2026-04-30 16:25:19.718,437079,0,0.9259,0.0442,-0.0004,-0.0006,0.0008
2026-04-30 16:25:19.741,437108,0,0.9254,0.0443,-0.0009,-0.0005,0.0010
2026-04-30 16:25:19.781,437138,0,0.9280,0.0468,0.0016,0.0019,0.0025
2026-04-30 16:25:19.806,437167,0,0.9269,0.0474,0.0005,0.0024,0.0024
2026-04-30 16:25:19.838,437198,0,0.9285,0.0460,0.0020,0.0010,0.0022
2026-04-30 16:25:19.980,437227,0,0.9287,0.0428,0.0021,-0.0021,0.0030
2026-04-30 16:25:19.984,437258,0,0.9253,0.0422,-0.0013,-0.0026,0.0029
2026-04-30 16:25:19.994,437286,0,0.9260,0.0435,-0.0005,-0.0013,0.0014
2026-04-30 16:25:19.998,437315,0,0.9254,0.0470,-0.0011,0.0021,0.0024
2026-04-30 16:25:20.007,437344,0,0.9272,0.0450,0.0007,0.0002,0.0008
2026-04-30 16:25:20.007,437372,0,0.9250,0.0469,-0.0014,0.0019,0.0024
2026-04-30 16:25:20.034,437403,0,0.9269,0.0432,0.0004,-0.0017,0.0017
2026-04-30 16:25:20.069,437431,0,0.9279,0.0409,0.0013,-0.0038,0.0040
2026-04-30 16:25:20.094,437462,0,0.9271,0.0436,0.0006,-0.0010,0.0012
2026-04-30 16:25:20.132,437491,0,0.9258,0.0453,-0.0007,0.0006,0.0010
2026-04-30 16:25:20.256,437520,0,0.9277,0.0419,0.0012,-0.0026,0.0029
2026-04-30 16:25:20.260,437549,0,0.9293,0.0458,0.0026,0.0012,0.0029
2026-04-30 16:25:20.271,437579,0,0.9269,0.0454,0.0002,0.0008,0.0008
2026-04-30 16:25:20.273,437608,0,0.9247,0.0439,-0.0019,-0.0006,0.0020
2026-04-30 16:25:20.284,437636,0,0.9261,0.0464,-0.0005,0.0017,0.0018
2026-04-30 16:25:20.302,437667,0,0.9272,0.0442,0.0006,-0.0005,0.0008
2026-04-30 16:25:20.329,437697,0,0.9268,0.0457,0.0001,0.0010,0.0010
2026-04-30 16:25:20.367,437727,0,0.9260,0.0472,-0.0006,0.0024,0.0025
2026-04-30 16:25:20.410,437756,0,0.9288,0.0447,0.0021,-0.0001,0.0021
2026-04-30 16:25:20.511,437786,0,0.9290,0.0446,0.0021,-0.0003,0.0021
2026-04-30 16:25:20.515,437816,0,0.9235,0.0433,-0.0032,-0.0014,0.0035
2026-04-30 16:25:20.527,437844,0,0.9250,0.0428,-0.0015,-0.0018,0.0024
2026-04-30 16:25:20.538,437873,0,0.9263,0.0437,-0.0003,-0.0009,0.0009
2026-04-30 16:25:20.540,437903,0,0.9250,0.0460,-0.0014,0.0014,0.0020
2026-04-30 16:25:20.569,437935,0,0.9258,0.0448,-0.0007,0.0001,0.0007
2026-04-30 16:25:20.596,437964,0,0.9286,0.0447,0.0020,0.0000,0.0020
2026-04-30 16:25:20.635,437994,0,0.9293,0.0472,0.0026,0.0024,0.0036
2026-04-30 16:25:20.687,438024,0,0.9235,0.0435,-0.0031,-0.0013,0.0033
2026-04-30 16:25:20.784,438053,0,0.9248,0.0443,-0.0016,-0.0004,0.0017
2026-04-30 16:25:20.789,438082,0,0.9249,0.0448,-0.0014,0.0001,0.0015
2026-04-30 16:25:20.802,438111,0,0.9249,0.0460,-0.0014,0.0012,0.0019
2026-04-30 16:25:20.806,438140,0,0.9272,0.0458,0.0009,0.0009,0.0013
2026-04-30 16:25:20.815,438168,0,0.9249,0.0452,-0.0014,0.0003,0.0014
2026-04-30 16:25:20.830,438198,0,0.9255,0.0454,-0.0007,0.0005,0.0009
2026-04-30 16:25:20.870,438228,0,0.9264,0.0449,0.0001,0.0000,0.0001
2026-04-30 16:25:20.915,438257,0,0.9247,0.0437,-0.0015,-0.0011,0.0019
2026-04-30 16:25:20.921,438285,0,0.9280,0.0438,0.0017,-0.0009,0.0020
2026-04-30 16:25:20.955,438314,0,0.9283,0.0457,0.0020,0.0008,0.0022
2026-04-30 16:25:20.995,438344,0,0.9265,0.0483,0.0001,0.0033,0.0034
2026-04-30 16:25:21.059,438374,0,0.9263,0.0455,-0.0001,0.0005,0.0005
2026-04-30 16:25:21.077,438403,0,0.9263,0.0452,-0.0001,0.0001,0.0002
2026-04-30 16:25:21.087,438433,0,0.9257,0.0437,-0.0007,-0.0013,0.0014
2026-04-30 16:25:21.095,438463,0,0.9266,0.0459,0.0003,0.0009,0.0009
2026-04-30 16:25:21.124,438492,0,0.9280,0.0454,0.0016,0.0004,0.0016
2026-04-30 16:25:21.180,438521,0,0.9261,0.0444,-0.0003,-0.0006,0.0006
2026-04-30 16:25:21.189,438551,0,0.9255,0.0459,-0.0008,0.0009,0.0012
2026-04-30 16:25:21.213,438580,0,0.9279,0.0442,0.0014,-0.0008,0.0016
2026-04-30 16:25:21.255,438609,0,0.9279,0.0458,0.0013,0.0007,0.0015
2026-04-30 16:25:21.271,438639,0,0.9276,0.0458,0.0010,0.0007,0.0013
2026-04-30 16:25:21.310,438668,0,0.9290,0.0405,0.0023,-0.0043,0.0049
2026-04-30 16:25:21.340,438698,0,0.9269,0.0475,0.0002,0.0025,0.0025
2026-04-30 16:25:21.362,438729,0,0.9277,0.0426,0.0010,-0.0023,0.0025
2026-04-30 16:25:21.398,438759,0,0.9271,0.0450,0.0004,0.0002,0.0004
2026-04-30 16:25:21.456,438789,0,0.9275,0.0452,0.0007,0.0003,0.0007
2026-04-30 16:25:21.460,438820,0,0.9254,0.0430,-0.0013,-0.0018,0.0022
2026-04-30 16:25:21.481,438849,0,0.9238,0.0468,-0.0028,0.0019,0.0033
2026-04-30 16:25:21.510,438877,0,0.9294,0.0450,0.0027,0.0001,0.0027
2026-04-30 16:25:21.568,438906,0,0.9290,0.0459,0.0021,0.0010,0.0023
2026-04-30 16:25:21.572,438936,0,0.9288,0.0415,0.0019,-0.0033,0.0038
2026-04-30 16:25:21.599,438966,0,0.9304,0.0441,0.0033,-0.0007,0.0034
2026-04-30 16:25:21.632,438996,0,0.9274,0.0422,0.0002,-0.0024,0.0024
2026-04-30 16:25:21.663,439026,0,0.9260,0.0442,-0.0010,-0.0004,0.0011
2026-04-30 16:25:21.687,439055,0,0.9257,0.0458,-0.0013,0.0011,0.0018
2026-04-30 16:25:21.724,439085,0,0.9288,0.0444,0.0017,-0.0002,0.0018
2026-04-30 16:25:21.821,439113,0,0.9302,0.0436,0.0029,-0.0010,0.0031
2026-04-30 16:25:21.846,439143,0,0.9243,0.0424,-0.0028,-0.0021,0.0035
2026-04-30 16:25:21.852,439172,0,0.9241,0.0410,-0.0029,-0.0033,0.0044
2026-04-30 16:25:21.861,439202,0,0.9231,0.0454,-0.0037,0.0011,0.0038
2026-04-30 16:25:21.886,439231,0,0.9266,0.0465,-0.0001,0.0020,0.0020
2026-04-30 16:25:21.895,439262,0,0.9263,0.0472,-0.0005,0.0026,0.0027
2026-04-30 16:25:21.940,439291,0,0.9247,0.0442,-0.0019,-0.0004,0.0020
2026-04-30 16:25:21.952,439321,0,0.9279,0.0439,0.0012,-0.0006,0.0013
2026-04-30 16:25:21.998,439350,0,0.9286,0.0409,0.0018,-0.0035,0.0039
2026-04-30 16:25:22.024,439380,0,0.9242,0.0458,-0.0025,0.0013,0.0028
2026-04-30 16:25:22.040,439409,0,0.9274,0.0453,0.0007,0.0008,0.0011
2026-04-30 16:25:22.076,439438,0,0.9282,0.0444,0.0015,-0.0000,0.0015
2026-04-30 16:25:22.113,439467,0,0.9252,0.0454,-0.0015,0.0009,0.0018
2026-04-30 16:25:22.130,439496,0,0.9258,0.0443,-0.0009,-0.0002,0.0009
2026-04-30 16:25:22.165,439527,0,0.9269,0.0452,0.0002,0.0006,0.0007
2026-04-30 16:25:22.216,439556,0,0.9261,0.0430,-0.0005,-0.0015,0.0016
2026-04-30 16:25:22.234,439584,0,0.9272,0.0468,0.0006,0.0022,0.0022
2026-04-30 16:25:22.244,439613,0,0.9265,0.0465,-0.0001,0.0018,0.0018
2026-04-30 16:25:22.278,439642,0,0.9277,0.0438,0.0010,-0.0008,0.0013
2026-04-30 16:25:22.304,439671,0,0.9283,0.0443,0.0016,-0.0003,0.0016
2026-04-30 16:25:22.340,439700,0,0.9271,0.0449,0.0003,0.0003,0.0004
2026-04-30 16:25:22.375,439730,0,0.9261,0.0426,-0.0006,-0.0019,0.0020
2026-04-30 16:25:22.397,439759,0,0.9241,0.0460,-0.0026,0.0014,0.0029
2026-04-30 16:25:22.426,439789,0,0.9261,0.0443,-0.0005,-0.0003,0.0005
2026-04-30 16:25:22.454,439819,0,0.9293,0.0452,0.0026,0.0005,0.0026
2026-04-30 16:25:22.485,439848,0,0.9268,0.0448,0.0000,0.0002,0.0002
2026-04-30 16:25:22.511,439878,0,0.9255,0.0457,-0.0011,0.0010,0.0015
2026-04-30 16:25:22.577,439907,0,0.9269,0.0446,0.0002,-0.0001,0.0002
2026-04-30 16:25:22.599,439935,0,0.9254,0.0450,-0.0012,0.0004,0.0013
2026-04-30 16:25:22.613,439965,0,0.9296,0.0427,0.0028,-0.0019,0.0034
2026-04-30 16:25:22.629,439993,0,0.9259,0.0414,-0.0008,-0.0031,0.0032
2026-04-30 16:25:22.656,440023,0,0.9281,0.0453,0.0013,0.0008,0.0015
2026-04-30 16:25:22.703,440051,0,0.9265,0.0444,-0.0003,-0.0000,0.0003
2026-04-30 16:25:22.720,440081,0,0.9274,0.0488,0.0006,0.0041,0.0042
2026-04-30 16:25:22.755,440109,0,0.9252,0.0457,-0.0016,0.0009,0.0018
2026-04-30 16:25:22.783,440138,0,0.9264,0.0452,-0.0003,0.0004,0.0005
2026-04-30 16:25:22.800,440167,0,0.9270,0.0439,0.0003,-0.0008,0.0008
2026-04-30 16:25:22.833,440197,0,0.9258,0.0427,-0.0009,-0.0019,0.0021
2026-04-30 16:25:22.886,440226,0,0.9293,0.0433,0.0025,-0.0012,0.0028
2026-04-30 16:25:22.891,440255,0,0.9238,0.0433,-0.0028,-0.0012,0.0031
2026-04-30 16:25:22.916,440284,0,0.9238,0.0454,-0.0027,0.0009,0.0028
2026-04-30 16:25:22.959,440314,0,0.9274,0.0449,0.0008,0.0004,0.0009
2026-04-30 16:25:22.982,440343,0,0.9260,0.0443,-0.0005,-0.0002,0.0006
2026-04-30 16:25:23.017,440372,0,0.9268,0.0428,0.0002,-0.0016,0.0016
2026-04-30 16:25:23.044,440400,0,0.9252,0.0457,-0.0013,0.0011,0.0017
2026-04-30 16:25:23.062,440429,0,0.9282,0.0458,0.0017,0.0012,0.0020
2026-04-30 16:25:23.102,440458,0,0.9258,0.0441,-0.0007,-0.0005,0.0009
2026-04-30 16:25:23.134,440487,0,0.9259,0.0490,-0.0006,0.0042,0.0042
2026-04-30 16:25:23.156,440516,0,0.9240,0.0460,-0.0024,0.0012,0.0027
2026-04-30 16:25:23.178,440546,0,0.9249,0.0446,-0.0014,-0.0003,0.0014
2026-04-30 16:25:23.239,440575,0,0.9264,0.0437,0.0001,-0.0011,0.0011
2026-04-30 16:25:23.261,440604,0,0.9281,0.0459,0.0017,0.0011,0.0020
2026-04-30 16:25:23.276,440634,0,0.9269,0.0444,0.0005,-0.0004,0.0006
2026-04-30 16:25:23.305,440664,0,0.9268,0.0436,0.0003,-0.0012,0.0012
2026-04-30 16:25:23.325,440694,0,0.9237,0.0436,-0.0026,-0.0011,0.0028
2026-04-30 16:25:23.377,440723,0,0.9254,0.0459,-0.0008,0.0012,0.0014
2026-04-30 16:25:23.393,440752,0,0.9240,0.0433,-0.0022,-0.0013,0.0026
2026-04-30 16:25:23.417,440782,0,0.9243,0.0448,-0.0017,0.0001,0.0017
2026-04-30 16:25:23.465,440812,0,0.9308,0.0470,0.0045,0.0022,0.0050
2026-04-30 16:25:23.474,440842,0,0.9286,0.0472,0.0022,0.0023,0.0032
2026-04-30 16:25:23.515,440871,0,0.9255,0.0458,-0.0008,0.0008,0.0012
2026-04-30 16:25:23.562,440900,0,0.9292,0.0459,0.0027,0.0009,0.0028
2026-04-30 16:25:23.584,440929,0,0.9274,0.0455,0.0008,0.0005,0.0010
2026-04-30 16:25:23.593,440959,0,0.9276,0.0446,0.0010,-0.0005,0.0011
2026-04-30 16:25:23.634,440989,0,0.9265,0.0450,-0.0001,0.0000,0.0001
2026-04-30 16:25:23.650,441018,0,0.9274,0.0457,0.0007,0.0006,0.0010
2026-04-30 16:25:23.697,441046,0,0.9259,0.0460,-0.0007,0.0009,0.0012
2026-04-30 16:25:23.712,441076,0,0.9275,0.0443,0.0009,-0.0007,0.0011
2026-04-30 16:25:23.747,441105,0,0.9268,0.0449,0.0001,-0.0001,0.0002
2026-04-30 16:25:23.786,441135,0,0.9261,0.0464,-0.0005,0.0013,0.0014
2026-04-30 16:25:23.795,441163,0,0.9265,0.0433,-0.0001,-0.0017,0.0017
2026-04-30 16:25:23.834,441193,0,0.9238,0.0447,-0.0026,-0.0003,0.0027
2026-04-30 16:25:23.861,441223,0,0.9280,0.0458,0.0014,0.0007,0.0016
2026-04-30 16:25:23.910,441252,0,0.9261,0.0447,-0.0004,-0.0004,0.0005
2026-04-30 16:25:23.945,441281,0,0.9271,0.0421,0.0006,-0.0028,0.0028
2026-04-30 16:25:23.952,441310,0,0.9268,0.0447,0.0002,-0.0002,0.0003
2026-04-30 16:25:23.973,441340,0,0.9253,0.0452,-0.0012,0.0003,0.0012
2026-04-30 16:25:24.009,441369,0,0.9282,0.0439,0.0016,-0.0009,0.0019
2026-04-30 16:25:24.035,441396,0,0.9276,0.0469,0.0010,0.0019,0.0022
2026-04-30 16:25:24.078,441426,0,0.9293,0.0438,0.0025,-0.0011,0.0028
2026-04-30 16:25:24.112,441456,0,0.9252,0.0446,-0.0015,-0.0003,0.0016
2026-04-30 16:25:24.118,441485,0,0.9249,0.0481,-0.0017,0.0031,0.0035
2026-04-30 16:25:24.149,441515,0,0.9270,0.0470,0.0004,0.0019,0.0019
2026-04-30 16:25:24.179,441544,0,0.9253,0.0476,-0.0013,0.0024,0.0027
2026-04-30 16:25:24.221,441572,0,0.9282,0.0435,0.0016,-0.0017,0.0023
2026-04-30 16:25:24.239,441601,0,0.9248,0.0444,-0.0017,-0.0007,0.0019
2026-04-30 16:25:24.261,441630,0,0.9283,0.0466,0.0017,0.0014,0.0022
2026-04-30 16:25:24.292,441659,0,0.9246,0.0443,-0.0020,-0.0008,0.0022
2026-04-30 16:25:24.371,441688,0,0.9259,0.0471,-0.0006,0.0019,0.0020
2026-04-30 16:25:24.378,441718,0,0.9246,0.0464,-0.0018,0.0011,0.0021
2026-04-30 16:25:24.392,441747,0,0.9264,0.0465,-0.0000,0.0011,0.0011
2026-04-30 16:25:24.412,441777,0,0.9264,0.0471,-0.0000,0.0017,0.0017
2026-04-30 16:25:24.441,441806,0,0.9253,0.0464,-0.0011,0.0009,0.0014
2026-04-30 16:25:24.468,441835,0,0.9261,0.0457,-0.0002,0.0001,0.0002
2026-04-30 16:25:24.504,441865,0,0.9249,0.0450,-0.0013,-0.0004,0.0014
2026-04-30 16:25:24.530,441895,0,0.9269,0.0436,0.0006,-0.0018,0.0019
2026-04-30 16:25:24.557,441923,0,0.9281,0.0427,0.0017,-0.0025,0.0031
2026-04-30 16:25:24.597,441953,0,0.9282,0.0449,0.0017,-0.0003,0.0018
2026-04-30 16:25:24.615,441983,0,0.9280,0.0455,0.0014,0.0003,0.0014
2026-04-30 16:25:24.645,442012,0,0.9270,0.0446,0.0004,-0.0007,0.0008
2026-04-30 16:25:24.674,442042,0,0.9263,0.0431,-0.0003,-0.0020,0.0020
2026-04-30 16:25:24.712,442072,0,0.9270,0.0455,0.0004,0.0004,0.0006
2026-04-30 16:25:24.783,442101,0,0.9261,0.0457,-0.0004,0.0005,0.0006
2026-04-30 16:25:24.802,442130,0,0.9268,0.0449,0.0002,-0.0002,0.0003
2026-04-30 16:25:24.806,442159,0,0.9253,0.0422,-0.0012,-0.0028,0.0030
2026-04-30 16:25:24.823,442188,0,0.9261,0.0435,-0.0003,-0.0015,0.0015
2026-04-30 16:25:24.849,442218,0,0.9276,0.0435,0.0011,-0.0014,0.0018
2026-04-30 16:25:24.878,442247,0,0.9258,0.0438,-0.0007,-0.0010,0.0012
2026-04-30 16:25:24.921,442276,0,0.9276,0.0468,0.0010,0.0019,0.0021
2026-04-30 16:25:24.946,442305,0,0.9263,0.0446,-0.0003,-0.0003,0.0004
2026-04-30 16:25:24.966,442333,0,0.9246,0.0438,-0.0019,-0.0010,0.0021
2026-04-30 16:25:25.003,442364,0,0.9271,0.0442,0.0006,-0.0006,0.0009
2026-04-30 16:25:25.043,442393,0,0.9270,0.0449,0.0005,0.0001,0.0005
2026-04-30 16:25:25.063,442423,0,0.9286,0.0461,0.0020,0.0013,0.0023
2026-04-30 16:25:25.086,442452,0,0.9257,0.0449,-0.0009,0.0000,0.0009
2026-04-30 16:25:25.117,442482,0,0.9274,0.0432,0.0008,-0.0016,0.0018
2026-04-30 16:25:25.168,442510,0,0.9252,0.0463,-0.0014,0.0014,0.0020
2026-04-30 16:25:25.172,442539,0,0.9265,0.0457,-0.0000,0.0008,0.0008
2026-04-30 16:25:25.216,442569,0,0.9248,0.0479,-0.0016,0.0028,0.0032
2026-04-30 16:25:25.240,442600,0,0.9291,0.0433,0.0025,-0.0016,0.0030
2026-04-30 16:25:25.273,442628,0,0.9269,0.0476,0.0003,0.0025,0.0025
2026-04-30 16:25:25.296,442659,0,0.9283,0.0432,0.0017,-0.0018,0.0024
2026-04-30 16:25:25.323,442689,0,0.9255,0.0475,-0.0011,0.0024,0.0026
2026-04-30 16:25:25.354,442718,0,0.9279,0.0457,0.0012,0.0005,0.0013
2026-04-30 16:25:25.384,442746,0,0.9275,0.0443,0.0008,-0.0008,0.0011
2026-04-30 16:25:25.407,442776,0,0.9283,0.0435,0.0015,-0.0016,0.0022
2026-04-30 16:25:25.446,442806,0,0.9261,0.0417,-0.0006,-0.0031,0.0032
2026-04-30 16:25:25.507,442835,0,0.9270,0.0485,0.0002,0.0034,0.0034
2026-04-30 16:25:25.512,442863,0,0.9255,0.0458,-0.0012,0.0007,0.0014
2026-04-30 16:25:25.529,442892,0,0.9275,0.0464,0.0007,0.0012,0.0014
2026-04-30 16:25:25.557,442921,0,0.9294,0.0459,0.0025,0.0007,0.0026
2026-04-30 16:25:25.583,442951,0,0.9279,0.0411,0.0009,-0.0038,0.0040
2026-04-30 16:25:25.624,442981,0,0.9249,0.0433,-0.0019,-0.0016,0.0025
2026-04-30 16:25:25.640,443010,0,0.9283,0.0442,0.0014,-0.0007,0.0016
2026-04-30 16:25:25.677,443038,0,0.9254,0.0448,-0.0014,-0.0001,0.0014
2026-04-30 16:25:25.702,443067,0,0.9260,0.0454,-0.0008,0.0005,0.0009
2026-04-30 16:25:25.746,443097,0,0.9257,0.0455,-0.0011,0.0006,0.0012
2026-04-30 16:25:25.812,443127,0,0.9240,0.0466,-0.0027,0.0016,0.0031
2026-04-30 16:25:25.817,443156,0,0.9271,0.0454,0.0005,0.0004,0.0006
2026-04-30 16:25:25.822,443186,0,0.9291,0.0448,0.0023,-0.0002,0.0023
2026-04-30 16:25:25.847,443215,0,0.9247,0.0425,-0.0020,-0.0024,0.0031
2026-04-30 16:25:25.884,443244,0,0.9268,0.0430,0.0001,-0.0018,0.0018
2026-04-30 16:25:25.905,443273,0,0.9269,0.0442,0.0002,-0.0006,0.0006
2026-04-30 16:25:25.953,443303,0,0.9281,0.0443,0.0014,-0.0004,0.0014
2026-04-30 16:25:25.969,443332,0,0.9240,0.0449,-0.0026,0.0002,0.0027
2026-04-30 16:25:25.992,443361,0,0.9270,0.0455,0.0004,0.0007,0.0008
2026-04-30 16:25:26.034,443390,0,0.9275,0.0449,0.0008,0.0001,0.0008
2026-04-30 16:25:26.052,443420,0,0.9290,0.0443,0.0022,-0.0005,0.0022
2026-04-30 16:25:26.097,443450,0,0.9265,0.0441,-0.0003,-0.0007,0.0007
2026-04-30 16:25:26.158,443479,0,0.9263,0.0454,-0.0005,0.0006,0.0008
2026-04-30 16:25:26.163,443509,0,0.9301,0.0430,0.0031,-0.0017,0.0036
2026-04-30 16:25:26.175,443538,0,0.9269,0.0458,-0.0000,0.0010,0.0010
2026-04-30 16:25:26.204,443566,0,0.9274,0.0464,0.0004,0.0016,0.0016
2026-04-30 16:25:26.229,443595,0,0.9286,0.0442,0.0016,-0.0006,0.0017
2026-04-30 16:25:26.263,443625,0,0.9279,0.0455,0.0008,0.0007,0.0011
2026-04-30 16:25:26.290,443655,0,0.9252,0.0435,-0.0018,-0.0013,0.0022
2026-04-30 16:25:26.321,443684,0,0.9290,0.0441,0.0019,-0.0007,0.0020
2026-04-30 16:25:26.349,443713,0,0.9269,0.0442,-0.0002,-0.0005,0.0005
2026-04-30 16:25:26.373,443742,0,0.9244,0.0447,-0.0025,-0.0000,0.0025
2026-04-30 16:25:26.434,443772,0,0.9248,0.0483,-0.0020,0.0035,0.0040
2026-04-30 16:25:26.459,443801,0,0.9281,0.0453,0.0012,0.0004,0.0013
2026-04-30 16:25:26.474,443830,0,0.9268,0.0455,-0.0001,0.0006,0.0006
2026-04-30 16:25:26.500,443859,0,0.9276,0.0432,0.0007,-0.0016,0.0018
2026-04-30 16:25:26.520,443888,0,0.9253,0.0454,-0.0015,0.0005,0.0016
2026-04-30 16:25:26.566,443917,0,0.9233,0.0450,-0.0033,0.0002,0.0033
2026-04-30 16:25:26.583,443947,0,0.9263,0.0444,-0.0004,-0.0004,0.0006
2026-04-30 16:25:26.619,443979,0,0.9292,0.0437,0.0024,-0.0011,0.0027
2026-04-30 16:25:26.645,444009,0,0.9255,0.0447,-0.0012,-0.0001,0.0012
2026-04-30 16:25:26.668,444038,0,0.9282,0.0432,0.0014,-0.0015,0.0021
2026-04-30 16:25:26.699,444066,0,0.9290,0.0448,0.0021,0.0001,0.0021
2026-04-30 16:25:26.749,444096,0,0.9268,0.0432,-0.0001,-0.0014,0.0014
2026-04-30 16:25:26.763,444125,0,0.9240,0.0446,-0.0028,-0.0001,0.0028
2026-04-30 16:25:26.788,444155,0,0.9269,0.0425,0.0001,-0.0021,0.0021
2026-04-30 16:25:26.815,444183,0,0.9269,0.0457,0.0001,0.0011,0.0011
2026-04-30 16:25:26.846,444213,0,0.9274,0.0464,0.0006,0.0017,0.0018
2026-04-30 16:25:26.874,444243,0,0.9285,0.0411,0.0016,-0.0034,0.0037
2026-04-30 16:25:26.921,444272,0,0.9281,0.0449,0.0012,0.0004,0.0012
2026-04-30 16:25:26.948,444302,0,0.9309,0.0442,0.0038,-0.0003,0.0038
2026-04-30 16:25:26.966,444332,0,0.9269,0.0437,-0.0002,-0.0008,0.0008
2026-04-30 16:25:27.006,444361,0,0.9258,0.0443,-0.0013,-0.0001,0.0013
2026-04-30 16:25:27.054,444390,0,0.9274,0.0444,0.0003,-0.0000,0.0003
2026-04-30 16:25:27.059,444420,0,0.9265,0.0437,-0.0005,-0.0007,0.0009
2026-04-30 16:25:27.081,444449,0,0.9287,0.0430,0.0016,-0.0014,0.0021
2026-04-30 16:25:27.111,444478,0,0.9255,0.0420,-0.0015,-0.0022,0.0027
2026-04-30 16:25:27.138,444506,0,0.9285,0.0446,0.0014,0.0003,0.0014
2026-04-30 16:25:27.171,444535,0,0.9281,0.0430,0.0009,-0.0012,0.0015
2026-04-30 16:25:27.196,444565,0,0.9279,0.0471,0.0007,0.0028,0.0029
2026-04-30 16:25:27.230,444595,0,0.9276,0.0450,0.0004,0.0007,0.0008
2026-04-30 16:25:27.257,444625,0,0.9264,0.0441,-0.0008,-0.0003,0.0008
2026-04-30 16:25:27.286,444655,0,0.9261,0.0447,-0.0010,0.0003,0.0010
2026-04-30 16:25:27.359,444684,0,0.9279,0.0460,0.0007,0.0016,0.0017
2026-04-30 16:25:27.363,444713,0,0.9272,0.0454,0.0001,0.0009,0.0009
2026-04-30 16:25:27.376,444743,0,0.9263,0.0427,-0.0008,-0.0017,0.0019
2026-04-30 16:25:27.415,444772,0,0.9269,0.0476,-0.0002,0.0030,0.0030
2026-04-30 16:25:27.433,444801,0,0.9298,0.0459,0.0026,0.0013,0.0029
2026-04-30 16:25:27.481,444831,0,0.9260,0.0424,-0.0012,-0.0022,0.0025
2026-04-30 16:25:27.505,444860,0,0.9252,0.0461,-0.0019,0.0015,0.0025
2026-04-30 16:25:27.521,444890,0,0.9271,0.0453,0.0000,0.0007,0.0007
2026-04-30 16:25:27.553,444919,0,0.9258,0.0453,-0.0012,0.0006,0.0014
2026-04-30 16:25:27.579,444948,0,0.9258,0.0431,-0.0012,-0.0015,0.0019
2026-04-30 16:25:27.630,444977,0,0.9287,0.0439,0.0017,-0.0006,0.0018
2026-04-30 16:25:27.687,445006,0,0.9290,0.0436,0.0018,-0.0009,0.0020
2026-04-30 16:25:27.692,445036,0,0.9301,0.0454,0.0028,0.0009,0.0029
2026-04-30 16:25:27.704,445066,0,0.9299,0.0444,0.0025,-0.0001,0.0025
2026-04-30 16:25:27.734,445096,0,0.9250,0.0465,-0.0023,0.0019,0.0029
2026-04-30 16:25:27.759,445125,0,0.9272,0.0448,-0.0001,0.0001,0.0002
2026-04-30 16:25:27.809,445155,0,0.9264,0.0460,-0.0009,0.0013,0.0016
2026-04-30 16:25:27.816,445184,0,0.9290,0.0430,0.0016,-0.0017,0.0023
2026-04-30 16:25:27.846,445213,0,0.9277,0.0472,0.0004,0.0025,0.0025
2026-04-30 16:25:27.876,445243,0,0.9253,0.0436,-0.0020,-0.0011,0.0023
2026-04-30 16:25:27.904,445272,0,0.9252,0.0439,-0.0020,-0.0007,0.0021
2026-04-30 16:25:27.956,445302,0,0.9268,0.0433,-0.0004,-0.0013,0.0013
2026-04-30 16:25:27.999,445331,0,0.9288,0.0468,0.0016,0.0020,0.0026
2026-04-30 16:25:28.034,445360,0,0.9265,0.0474,-0.0007,0.0025,0.0026
2026-04-30 16:25:28.039,445389,0,0.9272,0.0460,0.0001,0.0011,0.0011
2026-04-30 16:25:28.054,445418,0,0.9279,0.0474,0.0006,0.0023,0.0024
2026-04-30 16:25:28.084,445447,0,0.9258,0.0452,-0.0014,0.0001,0.0014
2026-04-30 16:25:28.108,445476,0,0.9264,0.0439,-0.0007,-0.0010,0.0013
2026-04-30 16:25:28.146,445506,0,0.9247,0.0465,-0.0023,0.0015,0.0027
2026-04-30 16:25:28.166,445536,0,0.9271,0.0450,0.0001,-0.0000,0.0001
2026-04-30 16:25:28.213,445565,0,0.9263,0.0459,-0.0007,0.0008,0.0011
2026-04-30 16:25:28.242,445594,0,0.9263,0.0466,-0.0007,0.0015,0.0016
2026-04-30 16:25:28.260,445623,0,0.9250,0.0461,-0.0018,0.0009,0.0020
2026-04-30 16:25:28.296,445653,0,0.9258,0.0431,-0.0010,-0.0020,0.0023
